Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Regulation of Steroid Biosynthetic Process (GO:0050810)	1/19	0.3182249170380312	0.5130068096397336	0	0	2.7335287548855387	3.1298818408665863	CES1
Regulation of Telomere Maintenance via Telomere Lengthening (GO:1904356)	1/19	0.3182249170380312	0.5130068096397336	0	0	2.7335287548855387	3.1298818408665863	PARP1
Regulation of Vacuole Organization (GO:0044088)	1/19	0.3182249170380312	0.5130068096397336	0	0	2.7335287548855387	3.1298818408665863	SCARB2
Glutamate Metabolic Process (GO:0006536)	1/19	0.3182249170380312	0.5130068096397336	0	0	2.7335287548855387	3.1298818408665863	GGT1
Glycerolipid Catabolic Process (GO:0046503)	1/19	0.3182249170380312	0.5130068096397336	0	0	2.7335287548855387	3.1298818408665863	PRDX6
Response to Axon Injury (GO:0048678)	1/19	0.3182249170380312	0.5130068096397336	0	0	2.7335287548855387	3.1298818408665863	DPYSL3
Linoleic Acid Metabolic Process (GO:0043651)	1/19	0.3182249170380312	0.5130068096397336	0	0	2.7335287548855387	3.1298818408665863	ABCD1
Meiotic Sister Chromatid Cohesion (GO:0051177)	1/19	0.3182249170380312	0.5130068096397336	0	0	2.7335287548855387	3.1298818408665863	SMC3
Ureteric Bud Morphogenesis (GO:0060675)	1/19	0.3182249170380312	0.5130068096397336	0	0	2.7335287548855387	3.1298818408665863	FGF2
Mesenchyme Development (GO:0060485)	1/19	0.3182249170380312	0.5130068096397336	0	0	2.7335287548855387	3.1298818408665863	HMGA2
Mitotic Recombination (GO:0006312)	1/19	0.3182249170380312	0.5130068096397336	0	0	2.7335287548855387	3.1298818408665863	RAD50
Muscle Cell Development (GO:0055001)	1/19	0.3182249170380312	0.5130068096397336	0	0	2.7335287548855387	3.1298818408665863	EFEMP2
Myoblast Fusion (GO:0007520)	1/19	0.3182249170380312	0.5130068096397336	0	0	2.7335287548855387	3.1298818408665863	PTGFRN
Negative Regulation of Endoplasmic Reticulum Unfolded Protein Response (GO:1900102)	1/19	0.3182249170380312	0.5130068096397336	0	0	2.7335287548855387	3.1298818408665863	WFS1
Negative Regulation of Reproductive Process (GO:2000242)	1/19	0.3182249170380312	0.5130068096397336	0	0	2.7335287548855387	3.1298818408665863	GJA1
Neural Tube Development (GO:0021915)	1/19	0.3182249170380312	0.5130068096397336	0	0	2.7335287548855387	3.1298818408665863	ALDH1A2
Non-proteinogenic Amino Acid Metabolic Process (GO:0170041)	1/19	0.3182249170380312	0.5130068096397336	0	0	2.7335287548855387	3.1298818408665863	DPEP1
Peptidyl-threonine Modification (GO:0018210)	1/19	0.3182249170380312	0.5130068096397336	0	0	2.7335287548855387	3.1298818408665863	CDK1
Peptidyl-threonine Phosphorylation (GO:0018107)	1/19	0.3182249170380312	0.5130068096397336	0	0	2.7335287548855387	3.1298818408665863	CDK1
Positive Regulation of ATP-dependent Activity (GO:0032781)	1/19	0.3182249170380312	0.5130068096397336	0	0	2.7335287548855387	3.1298818408665863	TOR1AIP2
Positive Regulation of Autophagosome Assembly (GO:2000786)	1/19	0.3182249170380312	0.5130068096397336	0	0	2.7335287548855387	3.1298818408665863	SH3GLB1
Positive Regulation of Sprouting Angiogenesis (GO:1903672)	1/19	0.3182249170380312	0.5130068096397336	0	0	2.7335287548855387	3.1298818408665863	FGF2
Positive Regulation of Transcription by RNA Polymerase III (GO:0045945)	1/19	0.3182249170380312	0.5130068096397336	0	0	2.7335287548855387	3.1298818408665863	SF3B1
Proteasomal Ubiquitin-Independent Protein Catabolic Process (GO:0010499)	1/19	0.3182249170380312	0.5130068096397336	0	0	2.7335287548855387	3.1298818408665863	PSMB10
Protein Branched Polyubiquitination (GO:0141198)	1/19	0.3182249170380312	0.5130068096397336	0	0	2.7335287548855387	3.1298818408665863	UBR4
Protein Localization to Chromosome, Centromeric Region (GO:0071459)	1/19	0.3182249170380312	0.5130068096397336	0	0	2.7335287548855387	3.1298818408665863	CDK1
Purine Nucleotide Biosynthetic Process (GO:0006164)	1/19	0.3182249170380312	0.5130068096397336	0	0	2.7335287548855387	3.1298818408665863	NAMPT
Calcium-mediated Signaling (GO:0019722)	3/100	0.32192880901947224	0.5185810402171468	0	0	1.5232739768822243	1.7265165755324237	RCAN1;FKBP1B;TRPM4
DNA-templated Transcription Elongation (GO:0006354)	2/58	0.32245537788888984	0.519032453179443	0	0	1.758276358402303	1.990000505987774	POLR2G;POLR2J
Response to Interleukin-1 (GO:0070555)	2/59	0.32978643648070094	0.5233422773368884	0	0	1.727341022581643	1.9161566631981164	GBP1;MAPK13
Signal Transduction by P53 Class Mediator (GO:0072331)	2/59	0.32978643648070094	0.5233422773368884	0	0	1.727341022581643	1.9161566631981164	SP100;NBN
Rac Protein Signal Transduction (GO:0016601)	1/20	0.331839241823485	0.5233422773368884	0	0	2.58952658026977	2.856518782755521	EPS8
Receptor Recycling (GO:0001881)	1/20	0.331839241823485	0.5233422773368884	0	0	2.58952658026977	2.856518782755521	PEX26
Alpha-beta T Cell Differentiation (GO:0046632)	1/20	0.331839241823485	0.5233422773368884	0	0	2.58952658026977	2.856518782755521	PSMB10
Amino Sugar Metabolic Process (GO:0006040)	1/20	0.331839241823485	0.5233422773368884	0	0	2.58952658026977	2.856518782755521	OGA
Regulation of Acute Inflammatory Response (GO:0002673)	1/20	0.331839241823485	0.5233422773368884	0	0	2.58952658026977	2.856518782755521	HPSE
Cardiac Epithelial to Mesenchymal Transition (GO:0060317)	1/20	0.331839241823485	0.5233422773368884	0	0	2.58952658026977	2.856518782755521	RBPJ
Cell Projection Organization (GO:0030030)	1/20	0.331839241823485	0.5233422773368884	0	0	2.58952658026977	2.856518782755521	PARVB
Regulation of Mitochondrial Membrane Permeability (GO:0046902)	1/20	0.331839241823485	0.5233422773368884	0	0	2.58952658026977	2.856518782755521	BNIP3
Regulation of Nuclear Division (GO:0051783)	1/20	0.331839241823485	0.5233422773368884	0	0	2.58952658026977	2.856518782755521	OBSL1
Embryonic Digestive Tract Development (GO:0048566)	1/20	0.331839241823485	0.5233422773368884	0	0	2.58952658026977	2.856518782755521	PDGFRA
Endoplasmic Reticulum Tubular Network Organization (GO:0071786)	1/20	0.331839241823485	0.5233422773368884	0	0	2.58952658026977	2.856518782755521	ATL1
Eye Photoreceptor Cell Development (GO:0042462)	1/20	0.331839241823485	0.5233422773368884	0	0	2.58952658026977	2.856518782755521	MYO7A
Response to Interferon-Alpha (GO:0035455)	1/20	0.331839241823485	0.5233422773368884	0	0	2.58952658026977	2.856518782755521	BST2
Sodium Ion Export Across Plasma Membrane (GO:0036376)	1/20	0.331839241823485	0.5233422773368884	0	0	2.58952658026977	2.856518782755521	SLC4A4
Maintenance of Protein Location in Nucleus (GO:0051457)	1/20	0.331839241823485	0.5233422773368884	0	0	2.58952658026977	2.856518782755521	SP100
Negative Regulation of Ferroptosis (GO:0110076)	1/20	0.331839241823485	0.5233422773368884	0	0	2.58952658026977	2.856518782755521	PSAT1
Negative Regulation of Nucleocytoplasmic Transport (GO:0046823)	1/20	0.331839241823485	0.5233422773368884	0	0	2.58952658026977	2.856518782755521	SP100
Negative Regulation of Reactive Oxygen Species Metabolic Process (GO:2000378)	1/20	0.331839241823485	0.5233422773368884	0	0	2.58952658026977	2.856518782755521	ABCD1
Oogenesis (GO:0048477)	1/20	0.331839241823485	0.5233422773368884	0	0	2.58952658026977	2.856518782755521	TRIP13
PiRNA Processing (GO:0034587)	1/20	0.331839241823485	0.5233422773368884	0	0	2.58952658026977	2.856518782755521	TDRD7
Positive Regulation of DNA Binding (GO:0043388)	1/20	0.331839241823485	0.5233422773368884	0	0	2.58952658026977	2.856518782755521	MMP9
Positive Regulation of Cholesterol Metabolic Process (GO:0090205)	1/20	0.331839241823485	0.5233422773368884	0	0	2.58952658026977	2.856518782755521	CES1
Positive Regulation of Focal Adhesion Assembly (GO:0051894)	1/20	0.331839241823485	0.5233422773368884	0	0	2.58952658026977	2.856518782755521	COL16A1
Positive Regulation of Muscle Hypertrophy (GO:0014742)	1/20	0.331839241823485	0.5233422773368884	0	0	2.58952658026977	2.856518782755521	PARP1
Protein Acetylation (GO:0006473)	1/20	0.331839241823485	0.5233422773368884	0	0	2.58952658026977	2.856518782755521	NAT10
RNA Catabolic Process (GO:0006401)	3/102	0.3328646819721985	0.5242636762743195	0	0	1.4923477196204469	1.641611192462069	TRIR;FEN1;DIS3
Regulation of Tumor Necrosis Factor Production (GO:0032680)	4/146	0.33292111953252945	0.5242636762743195	0	0	1.3876983419504367	1.526259598621448	IFIH1;OAS2;PSMB10;PSMB8
Positive Regulation of Signal Transduction (GO:0009967)	7/283	0.3360076371062962	0.5287289704129695	0	0	1.2503234989648033	1.3636295521333648	CCBE1;HHAT;CDK1;LAMC1;RBPJ;NID1;TPD52L1
Positive Regulation of Cell Cycle (GO:0045787)	2/60	0.3370954241554638	0.5300448199220613	0	0	1.6974724224789368	1.845813232089151	ASNS;TRIM21
Cellular Response to Peptide Hormone Stimulus (GO:0071375)	3/104	0.3437940263448485	0.5320368914410352	0	0	1.4626462646264626	1.5616857898647414	PRKAR1B;PARP1;PRKAR1A
Regulation of Bone Mineralization (GO:0030500)	2/61	0.3443803065979945	0.5320368914410352	0	0	1.6686163172949664	1.7787594942364315	ISG15;TRPM4
Response to Reactive Oxygen Species (GO:0000302)	2/61	0.3443803065979945	0.5320368914410352	0	0	1.6686163172949664	1.7787594942364315	PDGFRA;PEX13
Response to Retinoic Acid (GO:0032526)	2/61	0.3443803065979945	0.5320368914410352	0	0	1.6686163172949664	1.7787594942364315	SP100;ALDH1A2
Negative Regulation of Protein Localization (GO:1903828)	2/61	0.3443803065979945	0.5320368914410352	0	0	1.6686163172949664	1.7787594942364315	CDK2;LZTFL1
Regulation of DNA Damage Checkpoint (GO:2000001)	1/21	0.3451823702710543	0.5320368914410352	0	0	2.459924623115578	2.616578507585486	BRD4
Regulation of Actin Nucleation (GO:0051125)	1/21	0.3451823702710543	0.5320368914410352	0	0	2.459924623115578	2.616578507585486	WASHC3
Bicarbonate Transport (GO:0015701)	1/21	0.3451823702710543	0.5320368914410352	0	0	2.459924623115578	2.616578507585486	SLC4A4
Regulation of Fibroblast Migration (GO:0010762)	1/21	0.3451823702710543	0.5320368914410352	0	0	2.459924623115578	2.616578507585486	FGF2
Regulation of mRNA Metabolic Process (GO:1903311)	1/21	0.3451823702710543	0.5320368914410352	0	0	2.459924623115578	2.616578507585486	CDK11B
DNA Biosynthetic Process (GO:0071897)	1/21	0.3451823702710543	0.5320368914410352	0	0	2.459924623115578	2.616578507585486	RFC3
Erythrocyte Development (GO:0048821)	1/21	0.3451823702710543	0.5320368914410352	0	0	2.459924623115578	2.616578507585486	NEMP1
Extracellular Matrix Assembly (GO:0085029)	1/21	0.3451823702710543	0.5320368914410352	0	0	2.459924623115578	2.616578507585486	EFEMP2
Glycoprotein Catabolic Process (GO:0006516)	1/21	0.3451823702710543	0.5320368914410352	0	0	2.459924623115578	2.616578507585486	OGA
Heart Trabecula Morphogenesis (GO:0061384)	1/21	0.3451823702710543	0.5320368914410352	0	0	2.459924623115578	2.616578507585486	RBPJ
T Cell Mediated Immunity (GO:0002456)	1/21	0.3451823702710543	0.5320368914410352	0	0	2.459924623115578	2.616578507585486	GNL1
Leukotriene Metabolic Process (GO:0006691)	1/21	0.3451823702710543	0.5320368914410352	0	0	2.459924623115578	2.616578507585486	GGT1
Lymphocyte Mediated Immunity (GO:0002449)	1/21	0.3451823702710543	0.5320368914410352	0	0	2.459924623115578	2.616578507585486	GNL1
Vasculature Development (GO:0001944)	1/21	0.3451823702710543	0.5320368914410352	0	0	2.459924623115578	2.616578507585486	PDGFRA
Negative Regulation of B Cell Activation (GO:0050869)	1/21	0.3451823702710543	0.5320368914410352	0	0	2.459924623115578	2.616578507585486	MNDA
Nuclear-transcribed mRNA poly(A) Tail Shortening (GO:0000289)	1/21	0.3451823702710543	0.5320368914410352	0	0	2.459924623115578	2.616578507585486	CNOT1
Outer Dynein Arm Assembly (GO:0036158)	1/21	0.3451823702710543	0.5320368914410352	0	0	2.459924623115578	2.616578507585486	DNAAF5
Photoreceptor Cell Development (GO:0042461)	1/21	0.3451823702710543	0.5320368914410352	0	0	2.459924623115578	2.616578507585486	MYO7A
Positive Regulation of Ras Protein Signal Transduction (GO:0046579)	1/21	0.3451823702710543	0.5320368914410352	0	0	2.459924623115578	2.616578507585486	PPP1CC
Positive Regulation of Blood Coagulation (GO:0030194)	1/21	0.3451823702710543	0.5320368914410352	0	0	2.459924623115578	2.616578507585486	HPSE
Protein Exit From Endoplasmic Reticulum (GO:0032527)	1/21	0.3451823702710543	0.5320368914410352	0	0	2.459924623115578	2.616578507585486	SEC61B
Protein Localization to Synapse (GO:0035418)	1/21	0.3451823702710543	0.5320368914410352	0	0	2.459924623115578	2.616578507585486	STAU1
Negative Regulation of Macromolecule Biosynthetic Process (GO:0010558)	5/194	0.3454325901714932	0.5320368914410352	0	0	1.3034136384390191	1.3854736451865126	PRKAR1A;PARP14;PARP9;CD34;FGF2
Regulation of Immune Response (GO:0050776)	3/105	0.34925359934268624	0.5367449553720204	0	0	1.4482323232323233	1.5234780938125607	DHX58;ERAP1;CFB
Nuclear-transcribed mRNA Catabolic Process (GO:0000956)	3/105	0.34925359934268624	0.5367449553720204	0	0	1.4482323232323233	1.5234780938125607	CNOT1;DIS3;POLR2G
Positive Regulation of Immune Response (GO:0050778)	3/105	0.34925359934268624	0.5367449553720204	0	0	1.4482323232323233	1.5234780938125607	IFI35;NMI;CFB
Regulation of Gene Expression (GO:0010468)	25/1146	0.3508529551179005	0.5384474316150111	0	0	1.101957286036627	1.154176920091891	CRABP2;FGF2;RPS6KA4;GJA1;EFEMP1;NAMPT;IGF2BP3;APBB2;IGF2BP2;TRIM21;CD34;MAP2K1;KDM4B;HMGA1;HMGA2;TDRD7;LARP4;PARP14;PARP9;CDK11B;MED23;SON;CDK6;PRKAR1A;ADNP
Cartilage Development (GO:0051216)	2/62	0.35163913901388477	0.5384474316150111	0	0	1.6407220822837951	1.7148003602391904	HMGA2;FGF2
Cellular Response to Unfolded Protein (GO:0034620)	2/62	0.35163913901388477	0.5384474316150111	0	0	1.6407220822837951	1.7148003602391904	ERMP1;WFS1
Negative Regulation of Intrinsic Apoptotic Signaling Pathway (GO:2001243)	2/62	0.35163913901388477	0.5384474316150111	0	0	1.6407220822837951	1.7148003602391904	NOC2L;MMP9
Nucleotide-excision Repair (GO:0006289)	2/62	0.35163913901388477	0.5384474316150111	0	0	1.6407220822837951	1.7148003602391904	CDK7;RPA1
Regulation of Actin Cytoskeleton Organization (GO:0032956)	3/106	0.35470840330559267	0.539566239867287	0	0	1.4340982641953515	1.486384377172583	EPS8;BST2;PDGFRA
Cell Migration Involved in Sprouting Angiogenesis (GO:0002042)	1/22	0.35825969130248436	0.539566239867287	0	0	2.3426657094998804	2.4047396996300803	FGF2
Regulation of Extracellular Matrix Disassembly (GO:0010715)	1/22	0.35825969130248436	0.539566239867287	0	0	2.3426657094998804	2.4047396996300803	HPSE
Regulation of Fatty Acid Metabolic Process (GO:0019217)	1/22	0.35825969130248436	0.539566239867287	0	0	2.3426657094998804	2.4047396996300803	UGT1A6
Regulation of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0040036)	1/22	0.35825969130248436	0.539566239867287	0	0	2.3426657094998804	2.4047396996300803	FGF2
Regulation of Generation of Precursor Metabolites and Energy (GO:0043467)	1/22	0.35825969130248436	0.539566239867287	0	0	2.3426657094998804	2.4047396996300803	RBPJ
D-glucose Import Across Plasma Membrane (GO:0098708)	1/22	0.35825969130248436	0.539566239867287	0	0	2.3426657094998804	2.4047396996300803	SLC2A1
Regulation of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900151)	1/22	0.35825969130248436	0.539566239867287	0	0	2.3426657094998804	2.4047396996300803	CNOT1
Endoplasmic Reticulum Calcium Ion Homeostasis (GO:0032469)	1/22	0.35825969130248436	0.539566239867287	0	0	2.3426657094998804	2.4047396996300803	WFS1
Endothelial Cell Proliferation (GO:0001935)	1/22	0.35825969130248436	0.539566239867287	0	0	2.3426657094998804	2.4047396996300803	CD34
